topology_id,left_candidate_id,right_candidate_id,shared_vertices,left_type,right_type,left_length,right_length
G-784,G-784:c0022,G-784:c0047,16|6,chain,chain,4,4
G-784,G-784:c0022,G-784:c0048,16|6,chain,chain,4,3
G-784,G-784:c0022,G-784:c0049,12|16|6,chain,chain,4,4
G-784,G-784:c0022,G-784:c0050,12|16|6,chain,chain,4,3
G-784,G-784:c0022,G-784:c0051,16|6,chain,chain,4,3
G-784,G-784:c0022,G-784:c0052,16|6,chain,chain,4,4
G-784,G-784:c0022,G-784:c0053,16|18|6,chain,chain,4,3
G-784,G-784:c0022,G-784:c0054,6,chain,chain,4,2
G-784,G-784:c0022,G-784:c0055,6,chain,chain,4,3
G-784,G-784:c0022,G-784:c0056,12|6,chain,chain,4,4
G-784,G-784:c0022,G-784:c0057,18|6,chain,chain,4,4
G-784,G-784:c0023,G-784:c0024,12|16|20|6,chain,chain,3,4
G-784,G-784:c0023,G-784:c0025,20,chain,chain,3,1
G-784,G-784:c0023,G-784:c0026,20,chain,chain,3,2
G-784,G-784:c0023,G-784:c0027,20|6,chain,chain,3,1
G-784,G-784:c0023,G-784:c0028,16|20|6,chain,chain,3,2
G-784,G-784:c0023,G-784:c0029,16|20|6,chain,chain,3,3
G-784,G-784:c0023,G-784:c0030,12|16|20|6,chain,chain,3,4
G-784,G-784:c0023,G-784:c0031,16|20|6,chain,chain,3,4
G-784,G-784:c0023,G-784:c0032,16|20|6,chain,chain,3,3
G-784,G-784:c0023,G-784:c0033,12|16|20|6,chain,chain,3,4
G-784,G-784:c0023,G-784:c0034,12|16|20|6,chain,chain,3,3
G-784,G-784:c0023,G-784:c0035,16|20|6,chain,chain,3,3
G-784,G-784:c0023,G-784:c0036,16|20|6,chain,chain,3,4
G-784,G-784:c0023,G-784:c0037,16|20|6,chain,chain,3,3
G-784,G-784:c0023,G-784:c0038,20|6,chain,chain,3,2
G-784,G-784:c0023,G-784:c0039,20|6,chain,chain,3,3
G-784,G-784:c0023,G-784:c0040,12|20|6,chain,chain,3,4
G-784,G-784:c0023,G-784:c0041,20|6,chain,chain,3,4
G-784,G-784:c0023,G-784:c0043,6,chain,chain,3,1
G-784,G-784:c0023,G-784:c0044,16|6,chain,chain,3,2
G-784,G-784:c0023,G-784:c0045,16|6,chain,chain,3,3
G-784,G-784:c0023,G-784:c0046,12|16|6,chain,chain,3,4
G-784,G-784:c0023,G-784:c0047,16|6,chain,chain,3,4
G-784,G-784:c0023,G-784:c0048,16|6,chain,chain,3,3
G-784,G-784:c0023,G-784:c0049,12|16|6,chain,chain,3,4
G-784,G-784:c0023,G-784:c0050,12|16|6,chain,chain,3,3
G-784,G-784:c0023,G-784:c0051,16|6,chain,chain,3,3
G-784,G-784:c0023,G-784:c0052,16|6,chain,chain,3,4
G-784,G-784:c0023,G-784:c0053,16|6,chain,chain,3,3
G-784,G-784:c0023,G-784:c0054,6,chain,chain,3,2
G-784,G-784:c0023,G-784:c0055,6,chain,chain,3,3
G-784,G-784:c0023,G-784:c0056,12|6,chain,chain,3,4
G-784,G-784:c0023,G-784:c0057,6,chain,chain,3,4
G-784,G-784:c0024,G-784:c0025,20,chain,chain,4,1
G-784,G-784:c0024,G-784:c0026,20,chain,chain,4,2
G-784,G-784:c0024,G-784:c0027,20|6,chain,chain,4,1
G-784,G-784:c0024,G-784:c0028,16|20|6,chain,chain,4,2
G-784,G-784:c0024,G-784:c0029,16|20|6,chain,chain,4,3
G-784,G-784:c0024,G-784:c0030,12|16|20|6,chain,chain,4,4
G-784,G-784:c0024,G-784:c0031,16|20|6,chain,chain,4,4
G-784,G-784:c0024,G-784:c0032,16|20|6,chain,chain,4,3
G-784,G-784:c0024,G-784:c0033,12|16|20|6,chain,chain,4,4
G-784,G-784:c0024,G-784:c0034,12|16|20|6,chain,chain,4,3
G-784,G-784:c0024,G-784:c0035,16|17|20|6,chain,chain,4,3
G-784,G-784:c0024,G-784:c0036,16|17|20|6,chain,chain,4,4
G-784,G-784:c0024,G-784:c0037,16|20|6,chain,chain,4,3
G-784,G-784:c0024,G-784:c0038,17|20|6,chain,chain,4,2
G-784,G-784:c0024,G-784:c0039,17|20|6,chain,chain,4,3
G-784,G-784:c0024,G-784:c0040,12|17|20|6,chain,chain,4,4
G-784,G-784:c0024,G-784:c0041,17|20|6,chain,chain,4,4
G-784,G-784:c0024,G-784:c0043,6,chain,chain,4,1
G-784,G-784:c0024,G-784:c0044,16|6,chain,chain,4,2
G-784,G-784:c0024,G-784:c0045,16|6,chain,chain,4,3
G-784,G-784:c0024,G-784:c0046,12|16|6,chain,chain,4,4
G-784,G-784:c0024,G-784:c0047,16|6,chain,chain,4,4
G-784,G-784:c0024,G-784:c0048,16|6,chain,chain,4,3
G-784,G-784:c0024,G-784:c0049,12|16|6,chain,chain,4,4
G-784,G-784:c0024,G-784:c0050,12|16|6,chain,chain,4,3
G-784,G-784:c0024,G-784:c0051,16|17|6,chain,chain,4,3
G-784,G-784:c0024,G-784:c0052,16|17|6,chain,chain,4,4
G-784,G-784:c0024,G-784:c0053,16|6,chain,chain,4,3
G-784,G-784:c0024,G-784:c0054,17|6,chain,chain,4,2
G-784,G-784:c0024,G-784:c0055,17|6,chain,chain,4,3
G-784,G-784:c0024,G-784:c0056,12|17|6,chain,chain,4,4
G-784,G-784:c0024,G-784:c0057,17|6,chain,chain,4,4
G-784,G-784:c0025,G-784:c0026,19|20,chain,chain,1,2
G-784,G-784:c0025,G-784:c0027,20,chain,chain,1,1
G-784,G-784:c0025,G-784:c0028,20,chain,chain,1,2
G-784,G-784:c0025,G-784:c0029,20,chain,chain,1,3
G-784,G-784:c0025,G-784:c0030,20,chain,chain,1,4
G-784,G-784:c0025,G-784:c0031,20,chain,chain,1,4
G-784,G-784:c0025,G-784:c0032,20,chain,chain,1,3
G-784,G-784:c0025,G-784:c0033,20,chain,chain,1,4
G-784,G-784:c0025,G-784:c0034,20,chain,chain,1,3
G-784,G-784:c0025,G-784:c0035,20,chain,chain,1,3
G-784,G-784:c0025,G-784:c0036,20,chain,chain,1,4
G-784,G-784:c0025,G-784:c0037,20,chain,chain,1,3
G-784,G-784:c0025,G-784:c0038,20,chain,chain,1,2
G-784,G-784:c0025,G-784:c0039,20,chain,chain,1,3
G-784,G-784:c0025,G-784:c0040,20,chain,chain,1,4
G-784,G-784:c0025,G-784:c0041,20,chain,chain,1,4
G-784,G-784:c0026,G-784:c0027,20,chain,chain,2,1
G-784,G-784:c0026,G-784:c0028,20,chain,chain,2,2
G-784,G-784:c0026,G-784:c0029,20,chain,chain,2,3
G-784,G-784:c0026,G-784:c0030,20,chain,chain,2,4
G-784,G-784:c0026,G-784:c0031,20,chain,chain,2,4
G-784,G-784:c0026,G-784:c0032,20,chain,chain,2,3
G-784,G-784:c0026,G-784:c0033,20,chain,chain,2,4
G-784,G-784:c0026,G-784:c0034,20,chain,chain,2,3
G-784,G-784:c0026,G-784:c0035,20,chain,chain,2,3
G-784,G-784:c0026,G-784:c0036,20,chain,chain,2,4
G-784,G-784:c0026,G-784:c0037,20,chain,chain,2,3
G-784,G-784:c0026,G-784:c0038,20,chain,chain,2,2
G-784,G-784:c0026,G-784:c0039,20,chain,chain,2,3
G-784,G-784:c0026,G-784:c0040,20,chain,chain,2,4
G-784,G-784:c0026,G-784:c0041,20,chain,chain,2,4
G-784,G-784:c0026,G-784:c0042,14,chain,chain,2,1
G-784,G-784:c0027,G-784:c0028,20|6,chain,chain,1,2
G-784,G-784:c0027,G-784:c0029,20|6,chain,chain,1,3
G-784,G-784:c0027,G-784:c0030,20|6,chain,chain,1,4
G-784,G-784:c0027,G-784:c0031,20|6,chain,chain,1,4
G-784,G-784:c0027,G-784:c0032,20|6,chain,chain,1,3
G-784,G-784:c0027,G-784:c0033,20|6,chain,chain,1,4
G-784,G-784:c0027,G-784:c0034,20|6,chain,chain,1,3
G-784,G-784:c0027,G-784:c0035,20|6,chain,chain,1,3
G-784,G-784:c0027,G-784:c0036,20|6,chain,chain,1,4
G-784,G-784:c0027,G-784:c0037,20|6,chain,chain,1,3
G-784,G-784:c0027,G-784:c0038,20|6,chain,chain,1,2
G-784,G-784:c0027,G-784:c0039,20|6,chain,chain,1,3
G-784,G-784:c0027,G-784:c0040,20|6,chain,chain,1,4
G-784,G-784:c0027,G-784:c0041,20|6,chain,chain,1,4
G-784,G-784:c0027,G-784:c0043,6,chain,chain,1,1
G-784,G-784:c0027,G-784:c0044,6,chain,chain,1,2
G-784,G-784:c0027,G-784:c0045,6,chain,chain,1,3
G-784,G-784:c0027,G-784:c0046,6,chain,chain,1,4
G-784,G-784:c0027,G-784:c0047,6,chain,chain,1,4
G-784,G-784:c0027,G-784:c0048,6,chain,chain,1,3
G-784,G-784:c0027,G-784:c0049,6,chain,chain,1,4
G-784,G-784:c0027,G-784:c0050,6,chain,chain,1,3
G-784,G-784:c0027,G-784:c0051,6,chain,chain,1,3
G-784,G-784:c0027,G-784:c0052,6,chain,chain,1,4
G-784,G-784:c0027,G-784:c0053,6,chain,chain,1,3
G-784,G-784:c0027,G-784:c0054,6,chain,chain,1,2
G-784,G-784:c0027,G-784:c0055,6,chain,chain,1,3
G-784,G-784:c0027,G-784:c0056,6,chain,chain,1,4
G-784,G-784:c0027,G-784:c0057,6,chain,chain,1,4
G-784,G-784:c0028,G-784:c0029,16|20|6,chain,chain,2,3
G-784,G-784:c0028,G-784:c0030,16|20|6,chain,chain,2,4
G-784,G-784:c0028,G-784:c0031,16|20|6,chain,chain,2,4
G-784,G-784:c0028,G-784:c0032,16|20|6,chain,chain,2,3
G-784,G-784:c0028,G-784:c0033,16|20|6,chain,chain,2,4
G-784,G-784:c0028,G-784:c0034,16|20|6,chain,chain,2,3
G-784,G-784:c0028,G-784:c0035,16|20|6,chain,chain,2,3
G-784,G-784:c0028,G-784:c0036,16|20|6,chain,chain,2,4
G-784,G-784:c0028,G-784:c0037,16|20|6,chain,chain,2,3
G-784,G-784:c0028,G-784:c0038,20|6,chain,chain,2,2
G-784,G-784:c0028,G-784:c0039,20|6,chain,chain,2,3
G-784,G-784:c0028,G-784:c0040,20|6,chain,chain,2,4
G-784,G-784:c0028,G-784:c0041,20|6,chain,chain,2,4
G-784,G-784:c0028,G-784:c0043,6,chain,chain,2,1
G-784,G-784:c0028,G-784:c0044,16|6,chain,chain,2,2
G-784,G-784:c0028,G-784:c0045,16|6,chain,chain,2,3
G-784,G-784:c0028,G-784:c0046,16|6,chain,chain,2,4
G-784,G-784:c0028,G-784:c0047,16|6,chain,chain,2,4
G-784,G-784:c0028,G-784:c0048,16|6,chain,chain,2,3
G-784,G-784:c0028,G-784:c0049,16|6,chain,chain,2,4
G-784,G-784:c0028,G-784:c0050,16|6,chain,chain,2,3
G-784,G-784:c0028,G-784:c0051,16|6,chain,chain,2,3
G-784,G-784:c0028,G-784:c0052,16|6,chain,chain,2,4
G-784,G-784:c0028,G-784:c0053,16|6,chain,chain,2,3
G-784,G-784:c0028,G-784:c0054,6,chain,chain,2,2
G-784,G-784:c0028,G-784:c0055,6,chain,chain,2,3
G-784,G-784:c0028,G-784:c0056,6,chain,chain,2,4
G-784,G-784:c0028,G-784:c0057,6,chain,chain,2,4
G-784,G-784:c0029,G-784:c0030,10|16|20|6,chain,chain,3,4
G-784,G-784:c0029,G-784:c0031,10|16|20|6,chain,chain,3,4
G-784,G-784:c0029,G-784:c0032,16|20|6,chain,chain,3,3
G-784,G-784:c0029,G-784:c0033,16|20|6,chain,chain,3,4
G-784,G-784:c0029,G-784:c0034,16|20|6,chain,chain,3,3
G-784,G-784:c0029,G-784:c0035,16|20|6,chain,chain,3,3
G-784,G-784:c0029,G-784:c0036,16|20|6,chain,chain,3,4
G-784,G-784:c0029,G-784:c0037,16|20|6,chain,chain,3,3
G-784,G-784:c0029,G-784:c0038,20|6,chain,chain,3,2
G-784,G-784:c0029,G-784:c0039,20|6,chain,chain,3,3
G-784,G-784:c0029,G-784:c0040,20|6,chain,chain,3,4
G-784,G-784:c0029,G-784:c0041,20|6,chain,chain,3,4
G-784,G-784:c0029,G-784:c0043,6,chain,chain,3,1
G-784,G-784:c0029,G-784:c0044,16|6,chain,chain,3,2
G-784,G-784:c0029,G-784:c0045,10|16|6,chain,chain,3,3
G-784,G-784:c0029,G-784:c0046,10|16|6,chain,chain,3,4
G-784,G-784:c0029,G-784:c0047,10|16|6,chain,chain,3,4
G-784,G-784:c0029,G-784:c0048,16|6,chain,chain,3,3
G-784,G-784:c0029,G-784:c0049,16|6,chain,chain,3,4
G-784,G-784:c0029,G-784:c0050,16|6,chain,chain,3,3
G-784,G-784:c0029,G-784:c0051,16|6,chain,chain,3,3
G-784,G-784:c0029,G-784:c0052,16|6,chain,chain,3,4
G-784,G-784:c0029,G-784:c0053,16|6,chain,chain,3,3
G-784,G-784:c0029,G-784:c0054,6,chain,chain,3,2
G-784,G-784:c0029,G-784:c0055,6,chain,chain,3,3
G-784,G-784:c0029,G-784:c0056,6,chain,chain,3,4
G-784,G-784:c0029,G-784:c0057,6,chain,chain,3,4
G-784,G-784:c0030,G-784:c0031,10|16|20|6,chain,chain,4,4
G-784,G-784:c0030,G-784:c0032,16|20|6,chain,chain,4,3
G-784,G-784:c0030,G-784:c0033,12|16|20|6,chain,chain,4,4
G-784,G-784:c0030,G-784:c0034,12|16|20|6,chain,chain,4,3
G-784,G-784:c0030,G-784:c0035,16|20|6,chain,chain,4,3
G-784,G-784:c0030,G-784:c0036,16|20|6,chain,chain,4,4
G-784,G-784:c0030,G-784:c0037,16|20|6,chain,chain,4,3
G-784,G-784:c0030,G-784:c0038,20|6,chain,chain,4,2
G-784,G-784:c0030,G-784:c0039,20|6,chain,chain,4,3
G-784,G-784:c0030,G-784:c0040,12|20|6,chain,chain,4,4
G-784,G-784:c0030,G-784:c0041,20|6,chain,chain,4,4
G-784,G-784:c0030,G-784:c0043,6,chain,chain,4,1
G-784,G-784:c0030,G-784:c0044,16|6,chain,chain,4,2
G-784,G-784:c0030,G-784:c0045,10|16|6,chain,chain,4,3
G-784,G-784:c0030,G-784:c0046,10|12|16|6,chain,chain,4,4
G-784,G-784:c0030,G-784:c0047,10|16|6,chain,chain,4,4
G-784,G-784:c0030,G-784:c0048,16|6,chain,chain,4,3
G-784,G-784:c0030,G-784:c0049,12|16|6,chain,chain,4,4
G-784,G-784:c0030,G-784:c0050,12|16|6,chain,chain,4,3
G-784,G-784:c0030,G-784:c0051,16|6,chain,chain,4,3
G-784,G-784:c0030,G-784:c0052,16|6,chain,chain,4,4
G-784,G-784:c0030,G-784:c0053,16|6,chain,chain,4,3
G-784,G-784:c0030,G-784:c0054,6,chain,chain,4,2
G-784,G-784:c0030,G-784:c0055,6,chain,chain,4,3
G-784,G-784:c0030,G-784:c0056,12|6,chain,chain,4,4
G-784,G-784:c0030,G-784:c0057,6,chain,chain,4,4
G-784,G-784:c0031,G-784:c0032,16|20|6,chain,chain,4,3
G-784,G-784:c0031,G-784:c0033,16|20|6,chain,chain,4,4
G-784,G-784:c0031,G-784:c0034,16|20|6,chain,chain,4,3
G-784,G-784:c0031,G-784:c0035,16|20|6,chain,chain,4,3
G-784,G-784:c0031,G-784:c0036,16|20|6,chain,chain,4,4
G-784,G-784:c0031,G-784:c0037,16|20|6,chain,chain,4,3
G-784,G-784:c0031,G-784:c0038,20|6,chain,chain,4,2
G-784,G-784:c0031,G-784:c0039,20|6,chain,chain,4,3
G-784,G-784:c0031,G-784:c0040,20|6,chain,chain,4,4
G-784,G-784:c0031,G-784:c0041,20|6,chain,chain,4,4
G-784,G-784:c0031,G-784:c0043,6,chain,chain,4,1
G-784,G-784:c0031,G-784:c0044,16|6,chain,chain,4,2
G-784,G-784:c0031,G-784:c0045,10|16|6,chain,chain,4,3
G-784,G-784:c0031,G-784:c0046,10|16|6,chain,chain,4,4
G-784,G-784:c0031,G-784:c0047,10|16|4|6,chain,chain,4,4
G-784,G-784:c0031,G-784:c0048,16|6,chain,chain,4,3
G-784,G-784:c0031,G-784:c0049,16|6,chain,chain,4,4
G-784,G-784:c0031,G-784:c0050,16|6,chain,chain,4,3
G-784,G-784:c0031,G-784:c0051,16|6,chain,chain,4,3
G-784,G-784:c0031,G-784:c0052,16|6,chain,chain,4,4
G-784,G-784:c0031,G-784:c0053,16|6,chain,chain,4,3
G-784,G-784:c0031,G-784:c0054,6,chain,chain,4,2
G-784,G-784:c0031,G-784:c0055,6,chain,chain,4,3
G-784,G-784:c0031,G-784:c0056,6,chain,chain,4,4
G-784,G-784:c0031,G-784:c0057,6,chain,chain,4,4
G-784,G-784:c0032,G-784:c0033,11|16|20|6,chain,chain,3,4
G-784,G-784:c0032,G-784:c0034,16|20|6,chain,chain,3,3
G-784,G-784:c0032,G-784:c0035,16|20|6,chain,chain,3,3
G-784,G-784:c0032,G-784:c0036,16|20|6,chain,chain,3,4
G-784,G-784:c0032,G-784:c0037,16|20|6,chain,chain,3,3
G-784,G-784:c0032,G-784:c0038,20|6,chain,chain,3,2
G-784,G-784:c0032,G-784:c0039,20|6,chain,chain,3,3
G-784,G-784:c0032,G-784:c0040,20|6,chain,chain,3,4
G-784,G-784:c0032,G-784:c0041,20|6,chain,chain,3,4
G-784,G-784:c0032,G-784:c0043,6,chain,chain,3,1
G-784,G-784:c0032,G-784:c0044,16|6,chain,chain,3,2
G-784,G-784:c0032,G-784:c0045,16|6,chain,chain,3,3
G-784,G-784:c0032,G-784:c0046,16|6,chain,chain,3,4
G-784,G-784:c0032,G-784:c0047,16|6,chain,chain,3,4
G-784,G-784:c0032,G-784:c0048,11|16|6,chain,chain,3,3
G-784,G-784:c0032,G-784:c0049,11|16|6,chain,chain,3,4
G-784,G-784:c0032,G-784:c0050,16|6,chain,chain,3,3
G-784,G-784:c0032,G-784:c0051,16|6,chain,chain,3,3
G-784,G-784:c0032,G-784:c0052,16|6,chain,chain,3,4
G-784,G-784:c0032,G-784:c0053,16|6,chain,chain,3,3
G-784,G-784:c0032,G-784:c0054,6,chain,chain,3,2
G-784,G-784:c0032,G-784:c0055,6,chain,chain,3,3
G-784,G-784:c0032,G-784:c0056,6,chain,chain,3,4
G-784,G-784:c0032,G-784:c0057,6,chain,chain,3,4
G-784,G-784:c0033,G-784:c0034,12|16|20|6,chain,chain,4,3
G-784,G-784:c0033,G-784:c0035,16|20|6,chain,chain,4,3
G-784,G-784:c0033,G-784:c0036,16|20|6,chain,chain,4,4
G-784,G-784:c0033,G-784:c0037,16|20|6,chain,chain,4,3
G-784,G-784:c0033,G-784:c0038,20|6,chain,chain,4,2
G-784,G-784:c0033,G-784:c0039,20|6,chain,chain,4,3
G-784,G-784:c0033,G-784:c0040,12|20|6,chain,chain,4,4
G-784,G-784:c0033,G-784:c0041,20|6,chain,chain,4,4
G-784,G-784:c0033,G-784:c0043,6,chain,chain,4,1
G-784,G-784:c0033,G-784:c0044,16|6,chain,chain,4,2
G-784,G-784:c0033,G-784:c0045,16|6,chain,chain,4,3
G-784,G-784:c0033,G-784:c0046,12|16|6,chain,chain,4,4
G-784,G-784:c0033,G-784:c0047,16|6,chain,chain,4,4
G-784,G-784:c0033,G-784:c0048,11|16|6,chain,chain,4,3
G-784,G-784:c0033,G-784:c0049,11|12|16|6,chain,chain,4,4
G-784,G-784:c0033,G-784:c0050,12|16|6,chain,chain,4,3
G-784,G-784:c0033,G-784:c0051,16|6,chain,chain,4,3
G-784,G-784:c0033,G-784:c0052,16|6,chain,chain,4,4
G-784,G-784:c0033,G-784:c0053,16|6,chain,chain,4,3
G-784,G-784:c0033,G-784:c0054,6,chain,chain,4,2
G-784,G-784:c0033,G-784:c0055,6,chain,chain,4,3
G-784,G-784:c0033,G-784:c0056,12|6,chain,chain,4,4
G-784,G-784:c0033,G-784:c0057,6,chain,chain,4,4
G-784,G-784:c0034,G-784:c0035,16|20|6,chain,chain,3,3
G-784,G-784:c0034,G-784:c0036,16|20|6,chain,chain,3,4
G-784,G-784:c0034,G-784:c0037,16|20|6,chain,chain,3,3
G-784,G-784:c0034,G-784:c0038,20|6,chain,chain,3,2
G-784,G-784:c0034,G-784:c0039,20|6,chain,chain,3,3
G-784,G-784:c0034,G-784:c0040,12|20|6,chain,chain,3,4
G-784,G-784:c0034,G-784:c0041,20|6,chain,chain,3,4
G-784,G-784:c0034,G-784:c0043,6,chain,chain,3,1
G-784,G-784:c0034,G-784:c0044,16|6,chain,chain,3,2
G-784,G-784:c0034,G-784:c0045,16|6,chain,chain,3,3
G-784,G-784:c0034,G-784:c0046,12|16|6,chain,chain,3,4
G-784,G-784:c0034,G-784:c0047,16|6,chain,chain,3,4
G-784,G-784:c0034,G-784:c0048,16|6,chain,chain,3,3
G-784,G-784:c0034,G-784:c0049,12|16|6,chain,chain,3,4
G-784,G-784:c0034,G-784:c0050,12|16|6,chain,chain,3,3
G-784,G-784:c0034,G-784:c0051,16|6,chain,chain,3,3
G-784,G-784:c0034,G-784:c0052,16|6,chain,chain,3,4
G-784,G-784:c0034,G-784:c0053,16|6,chain,chain,3,3
G-784,G-784:c0034,G-784:c0054,6,chain,chain,3,2
G-784,G-784:c0034,G-784:c0055,6,chain,chain,3,3
G-784,G-784:c0034,G-784:c0056,12|6,chain,chain,3,4
G-784,G-784:c0034,G-784:c0057,6,chain,chain,3,4
G-784,G-784:c0035,G-784:c0036,16|17|20|6,chain,chain,3,4
G-784,G-784:c0035,G-784:c0037,16|20|6,chain,chain,3,3
G-784,G-784:c0035,G-784:c0038,17|20|6,chain,chain,3,2
G-784,G-784:c0035,G-784:c0039,17|20|6,chain,chain,3,3
G-784,G-784:c0035,G-784:c0040,17|20|6,chain,chain,3,4
G-784,G-784:c0035,G-784:c0041,17|20|6,chain,chain,3,4
G-784,G-784:c0035,G-784:c0043,6,chain,chain,3,1
G-784,G-784:c0035,G-784:c0044,16|6,chain,chain,3,2
G-784,G-784:c0035,G-784:c0045,16|6,chain,chain,3,3
G-784,G-784:c0035,G-784:c0046,16|6,chain,chain,3,4
G-784,G-784:c0035,G-784:c0047,16|6,chain,chain,3,4
G-784,G-784:c0035,G-784:c0048,16|6,chain,chain,3,3
G-784,G-784:c0035,G-784:c0049,16|6,chain,chain,3,4
G-784,G-784:c0035,G-784:c0050,16|6,chain,chain,3,3
G-784,G-784:c0035,G-784:c0051,16|17|6,chain,chain,3,3
G-784,G-784:c0035,G-784:c0052,16|17|6,chain,chain,3,4
G-784,G-784:c0035,G-784:c0053,16|6,chain,chain,3,3
G-784,G-784:c0035,G-784:c0054,17|6,chain,chain,3,2
G-784,G-784:c0035,G-784:c0055,17|6,chain,chain,3,3
G-784,G-784:c0035,G-784:c0056,17|6,chain,chain,3,4
G-784,G-784:c0035,G-784:c0057,17|6,chain,chain,3,4
G-784,G-784:c0036,G-784:c0037,16|20|6,chain,chain,4,3
G-784,G-784:c0036,G-784:c0038,17|20|6,chain,chain,4,2
G-784,G-784:c0036,G-784:c0039,17|20|6|7,chain,chain,4,3
G-784,G-784:c0036,G-784:c0040,17|20|6|7,chain,chain,4,4
G-784,G-784:c0036,G-784:c0041,17|20|6|7,chain,chain,4,4
G-784,G-784:c0036,G-784:c0043,6,chain,chain,4,1
G-784,G-784:c0036,G-784:c0044,16|6,chain,chain,4,2
G-784,G-784:c0036,G-784:c0045,16|6,chain,chain,4,3
G-784,G-784:c0036,G-784:c0046,16|6,chain,chain,4,4
G-784,G-784:c0036,G-784:c0047,16|6,chain,chain,4,4
G-784,G-784:c0036,G-784:c0048,16|6,chain,chain,4,3
G-784,G-784:c0036,G-784:c0049,16|6,chain,chain,4,4
G-784,G-784:c0036,G-784:c0050,16|6,chain,chain,4,3
G-784,G-784:c0036,G-784:c0051,16|17|6,chain,chain,4,3
G-784,G-784:c0036,G-784:c0052,16|17|6|7,chain,chain,4,4
G-784,G-784:c0036,G-784:c0053,16|6,chain,chain,4,3
G-784,G-784:c0036,G-784:c0054,17|6,chain,chain,4,2
G-784,G-784:c0036,G-784:c0055,17|6|7,chain,chain,4,3
G-784,G-784:c0036,G-784:c0056,17|6|7,chain,chain,4,4
G-784,G-784:c0036,G-784:c0057,17|6|7,chain,chain,4,4
G-784,G-784:c0037,G-784:c0038,20|6,chain,chain,3,2
G-784,G-784:c0037,G-784:c0039,20|6,chain,chain,3,3
G-784,G-784:c0037,G-784:c0040,20|6,chain,chain,3,4
G-784,G-784:c0037,G-784:c0041,18|20|6,chain,chain,3,4
G-784,G-784:c0037,G-784:c0043,6,chain,chain,3,1
G-784,G-784:c0037,G-784:c0044,16|6,chain,chain,3,2
G-784,G-784:c0037,G-784:c0045,16|6,chain,chain,3,3
G-784,G-784:c0037,G-784:c0046,16|6,chain,chain,3,4
G-784,G-784:c0037,G-784:c0047,16|6,chain,chain,3,4
G-784,G-784:c0037,G-784:c0048,16|6,chain,chain,3,3
G-784,G-784:c0037,G-784:c0049,16|6,chain,chain,3,4
G-784,G-784:c0037,G-784:c0050,16|6,chain,chain,3,3
G-784,G-784:c0037,G-784:c0051,16|6,chain,chain,3,3
G-784,G-784:c0037,G-784:c0052,16|6,chain,chain,3,4
G-784,G-784:c0037,G-784:c0053,16|18|6,chain,chain,3,3
G-784,G-784:c0037,G-784:c0054,6,chain,chain,3,2
G-784,G-784:c0037,G-784:c0055,6,chain,chain,3,3
G-784,G-784:c0037,G-784:c0056,6,chain,chain,3,4
G-784,G-784:c0037,G-784:c0057,18|6,chain,chain,3,4
G-784,G-784:c0038,G-784:c0039,17|20|6,chain,chain,2,3
G-784,G-784:c0038,G-784:c0040,17|20|6,chain,chain,2,4
G-784,G-784:c0038,G-784:c0041,17|20|6,chain,chain,2,4
G-784,G-784:c0038,G-784:c0043,6,chain,chain,2,1
G-784,G-784:c0038,G-784:c0044,6,chain,chain,2,2
G-784,G-784:c0038,G-784:c0045,6,chain,chain,2,3
G-784,G-784:c0038,G-784:c0046,6,chain,chain,2,4
G-784,G-784:c0038,G-784:c0047,6,chain,chain,2,4
G-784,G-784:c0038,G-784:c0048,6,chain,chain,2,3
G-784,G-784:c0038,G-784:c0049,6,chain,chain,2,4
G-784,G-784:c0038,G-784:c0050,6,chain,chain,2,3
G-784,G-784:c0038,G-784:c0051,17|6,chain,chain,2,3
G-784,G-784:c0038,G-784:c0052,17|6,chain,chain,2,4
G-784,G-784:c0038,G-784:c0053,6,chain,chain,2,3
G-784,G-784:c0038,G-784:c0054,17|6,chain,chain,2,2
G-784,G-784:c0038,G-784:c0055,17|6,chain,chain,2,3
G-784,G-784:c0038,G-784:c0056,17|6,chain,chain,2,4
G-784,G-784:c0038,G-784:c0057,17|6,chain,chain,2,4
G-784,G-784:c0039,G-784:c0040,17|20|6|7,chain,chain,3,4
G-784,G-784:c0039,G-784:c0041,17|20|6|7,chain,chain,3,4
G-784,G-784:c0039,G-784:c0043,6,chain,chain,3,1
G-784,G-784:c0039,G-784:c0044,6,chain,chain,3,2
G-784,G-784:c0039,G-784:c0045,6,chain,chain,3,3
G-784,G-784:c0039,G-784:c0046,6,chain,chain,3,4
G-784,G-784:c0039,G-784:c0047,6,chain,chain,3,4
G-784,G-784:c0039,G-784:c0048,6,chain,chain,3,3
G-784,G-784:c0039,G-784:c0049,6,chain,chain,3,4
G-784,G-784:c0039,G-784:c0050,6,chain,chain,3,3
G-784,G-784:c0039,G-784:c0051,17|6,chain,chain,3,3
G-784,G-784:c0039,G-784:c0052,17|6|7,chain,chain,3,4
G-784,G-784:c0039,G-784:c0053,6,chain,chain,3,3
G-784,G-784:c0039,G-784:c0054,17|6,chain,chain,3,2
G-784,G-784:c0039,G-784:c0055,17|6|7,chain,chain,3,3
G-784,G-784:c0039,G-784:c0056,17|6|7,chain,chain,3,4
G-784,G-784:c0039,G-784:c0057,17|6|7,chain,chain,3,4
