topology_id,source_path,num_vertices,num_pairs,num_ndds,num_arcs,max_cycle,max_chain,num_2cycles,num_3cycles,num_cycles_total,num_chains_total,num_feasible_candidates,num_exchange_candidates,num_chains_len1,num_chains_len2,num_chains_len3,num_chains_len4,candidate_conflict_edges,candidate_conflict_density,mean_conflict_degree,max_conflict_degree,num_conflict_components,largest_conflict_component_fraction,num_vertices_in_any_candidate,fraction_vertices_in_any_candidate,mean_candidates_per_vertex,max_candidates_per_vertex,topology_hash,arc_order_hash,feasible_set_hash,template_path
G-297,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-297.json,22,20,2,33,3,4,0,3,3,37,40,40,3,5,15,14,742,0.9512820512820512,37.1,39,1,1.0,12,0.5454545454545454,7.2727272727272725,35,26b6068a0b7a36f4d69708f9fc6cac53b4cc83ae89f651569a6751710f045aa7,35d4a13b2c0e851f5ae976a1e207f4aa5d8f2639efa754435b7f89ba2e3453ba,ee9e732bb3c640ce17070712b41ffabe7525177d5efeeab1292a9cf65c63dbdd,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-297/template.json
G-298,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-298.json,22,20,2,36,3,4,0,0,0,12,12,12,6,4,2,0,57,0.8636363636363636,9.5,11,1,1.0,9,0.4090909090909091,1.4545454545454546,11,3938151c98232b7a69aaa87a996fe1575ebea11972e4fcf04f99add47d402271,d6406a96c11a9579ac0b44e127c676d533ec5b930f78f1a7ae9af49e3c780ffa,a1f9bee429e636647b543c3a2f369ec41db3ac6b98dbbf1e33cf594c56a049b4,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-298/template.json
G-299,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-299.json,22,20,2,43,3,4,0,0,0,14,14,14,5,5,3,1,58,0.6373626373626373,8.285714285714286,10,1,1.0,8,0.36363636363636365,1.9090909090909092,8,057ba24cb43ada8ecf42d6b57a6b197b1f0f69f8d3192a0d99ca34f3bb2ad7ec,cfd9dadb6a82709c87017cfc27e0ed44604459f6cbd68b7213adb077d6a7bfa7,9119a2dcda7183785aebadfb639db46db5fc21f14dbbc484c9846ac071b501e9,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-299/template.json
G-300,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-300.json,22,20,2,30,3,4,1,1,2,13,15,15,2,5,3,3,63,0.6,8.4,11,1,1.0,11,0.5,2.3181818181818183,11,1e3eaf739394cc78b2120438820f70f157d3af1beac759d098cae3ecb0e9b5c2,7b574df814e69b264709d77843ef5e615a58a86a4cd895330eec2ffcd8075d08,3c08cf7ebf72021d4b0e4b29ee4fbccb3f05f21301d2bca3e80c1c95c73c1a8f,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-300/template.json
G-301,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-301.json,22,20,2,41,3,4,1,0,1,25,26,26,4,6,7,8,286,0.88,22.0,25,1,1.0,10,0.45454545454545453,4.363636363636363,22,cec952f46997b67e371788ae162eb4f4492f6d5f96ebdfed5c334e57ac64e0cf,f2acee5194b0ccf1a977654c1377c0ecfc4f3f8d8137c533f83ff82eaa1c5a14,99e3a49d2755bf1cd2caf1d592848f8ef5d25f093ac5dc6f71b1af9b72f496ec,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-301/template.json
G-302,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-302.json,22,20,2,32,3,4,1,0,1,32,33,33,4,12,11,5,472,0.8939393939393939,28.606060606060606,32,1,1.0,9,0.4090909090909091,5.2272727272727275,26,1ac799e671defef92a20d241c79169711f7682a83986a74a8e4b431e304c106a,00f024c4bfb35c32f571a485d7e253b6dfac02a887172263572f3729c2454a3f,f9f3972c342f689d3655a563d543b3b7cc98a6d45e3f89a93e2fa8e06dd27ca4,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-302/template.json
G-303,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-303.json,22,20,2,37,3,4,1,0,1,9,10,10,4,3,2,0,36,0.8,7.2,9,1,1.0,6,0.2727272727272727,1.2272727272727273,6,44721119a5a17c8613fa7259a1f6b0254b311682713093ef18138efba8eb9717,51ce9a8afa58fb444a371476b04cfae3ff769d5016a31fc9a677d782533e6291,811d5fff3efd95ad70b83a92b1b739a47f09fa1114ce0a711a34caf828255694,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-303/template.json
G-304,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-304.json,22,20,2,38,3,4,1,1,2,16,18,18,4,4,4,4,130,0.8496732026143791,14.444444444444445,16,2,0.9444444444444444,12,0.5454545454545454,2.772727272727273,15,eb67bedb924b50c6b2c9d9a88bd7c1698a951ef8c7b2a4db427752fda483292d,efa203848ee39c7c5318d5721d4e07681794adda4a237f282cf3362dc64f1aac,0f5351567c6795baefe06fe6f0ad5fe18b58033381c30d46e4b56afb00e80c81,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-304/template.json
G-305,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-305.json,22,20,2,39,3,4,0,0,0,12,12,12,7,5,0,0,50,0.7575757575757576,8.333333333333334,10,1,1.0,10,0.45454545454545453,1.3181818181818181,10,7a463802236381d67cb4c76efe5d8f5d54276ec3465ccfbe2021628a84db0f5b,817f4b38ed2a305a3eb9c15e9e08e78f96714580672619d450baf2d40457a6a5,489fa4fb3bd5659ffa1cc4b21914153ac75cf72702999f09cd3962d212139057,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-305/template.json
G-306,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-306.json,22,20,2,27,3,4,0,0,0,6,6,6,2,3,1,0,11,0.7333333333333333,3.6666666666666665,5,1,1.0,6,0.2727272727272727,0.7727272727272727,5,d197f4c5e29e3b51b9771fe5a51a4a34998fc2e3fd33f47e4cd03a2352aa69cc,3f4d9da7e32d85af00f091960208c74f909e6500c5a3a91c843113d6a11669a4,ecbf1dcc26ad1f356a4388376a8b6d36ff6a31d05434167b9c4d08ac636c318f,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-306/template.json
G-307,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-307.json,22,20,2,45,3,4,0,0,0,43,43,43,3,6,10,24,864,0.9568106312292359,40.18604651162791,42,1,1.0,18,0.8181818181818182,8.363636363636363,42,d47d23fc33c92868e7b7867abd34a6926bd11b8d8254a84e41528e6de6d9df31,c52097978468743a649a8ec12a3154983f31c3dac5fb7b978619b8bfb0a12724,9c9932e32f269d8303a13808ad7d7c5e8e440b49f764b1bf1d2fac91fe5c77b5,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-307/template.json
G-308,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-308.json,22,20,2,39,3,4,1,1,2,47,49,49,5,10,15,17,1036,0.8809523809523809,42.285714285714285,48,1,1.0,15,0.6818181818181818,8.636363636363637,39,cba75cf682df1f9db11c4b5a88fe26ae479f55f93c14034d0a15794fa8591a40,4123a114ccfed64e1200bd40231c7af91840ab60a4c122d0d2a928f0fda40d22,896288e805631b531dc6ba9f31ed9c4d226cf200f6ee51a0c2f23ac531933a41,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-308/template.json
G-309,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-309.json,22,20,2,27,3,4,0,0,0,5,5,5,3,2,0,0,7,0.7,2.8,4,1,1.0,6,0.2727272727272727,0.5454545454545454,4,d121a70b638266575af2e97316f20e46e7b3c9fbe1ac3559da4848bf7b8c538b,ee56653037d0263a6901d7b88d63deb5474c38152f8436a19d5d2f2c951b94c3,8ee4ca0ccc9f9467a32c0ed6eb64c3257abdfc57894c60b0d13828088032ceb4,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-309/template.json
G-310,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-310.json,22,20,2,44,3,4,0,0,0,4,4,4,2,2,0,0,6,1.0,3.0,3,1,1.0,4,0.18181818181818182,0.45454545454545453,4,0b7e2a30620753f99c1f093593d7327aafdfabcc403972668d93d99b86cb9997,f32c1bea727d8ae0494cb7c42e99956082edd6be8b33a5fa9ed728338656b689,a2d4f3ea93f0025ebdee64f8e82306c300d822eef3203e3d28ccc73dbedaa12e,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-310/template.json
G-311,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-311.json,22,20,2,29,3,4,1,1,2,15,17,17,3,3,4,5,129,0.9485294117647058,15.176470588235293,16,1,1.0,8,0.36363636363636365,2.772727272727273,15,e9f56c8c99e2e359943affbd295e7ff1a77ce57e08ce65c41c29fc17f2e43414,29a986b7f53a7912c5aad476324d63ed68529f767e52b4619bbb7b75836450c0,cb4c3f0d012a627c5659bdde64317aeca41958068be85b480dfba49757a6c8a9,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-311/template.json
G-312,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-312.json,22,20,2,11,3,4,0,0,0,2,2,2,2,0,0,0,0,0.0,0.0,0,2,0.5,4,0.18181818181818182,0.18181818181818182,1,c26a57d5a937ca680b7cb3ab65bd98e556be3b20f8bad74ae3a077837f362986,eb0e1683190ff0511945ccd95dce09b218b4d52318705005244b0c17885ea713,21b07e9d92e6054b3dcc35db0b75fe59818b35d62b438c820e30138fc215bb62,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-312/template.json
G-313,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-313.json,22,20,2,34,3,4,1,1,2,13,15,15,4,3,4,2,94,0.8952380952380953,12.533333333333333,14,1,1.0,7,0.3181818181818182,2.1818181818181817,12,507c6c865a6fbbd334ff245f54f99cf4879cee2330a9b238b4bb8852c829e165,8d14de313508e6e397450c9008368d2e0f74e47a3d1e2cad651e4720440a65d4,5a47299382d104c05e4f20f773a1872bea7289d431e9641c6b056ddd2c512b8e,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-313/template.json
G-314,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-314.json,22,20,2,48,3,4,2,0,2,11,13,13,5,5,1,0,41,0.5256410256410257,6.3076923076923075,9,3,0.8461538461538461,12,0.5454545454545454,1.5,9,637071545aa148186ae90335629373f68947d028ff85b3594de9a3859d2a02cd,5f1cfea415a382ab3fbee7146d4e65ba678c8d3ce8057287558cb79b94fdf90f,33590e27d34ca8b662b4dab029ac0e624c9a38f4d375b732bd9d08bfbd67e0c1,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-314/template.json
G-315,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-315.json,22,20,2,55,3,4,2,0,2,43,45,45,7,9,11,16,913,0.9222222222222223,40.577777777777776,44,1,1.0,10,0.45454545454545453,7.681818181818182,36,e0f783526b4d7e0762929e56ddec357e7356bfdb0a0f34c546e770772165dc5d,2c556b3dd2c14b006ce07e4d037a26db1a6dd78a9edd10d0fa6465d3b9761d9c,bfc341ac8cf810eee65fce394b19f104a6ff258c4a5b245ec8375fc323a47811,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-315/template.json
G-316,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-316.json,22,20,2,22,3,4,0,0,0,7,7,7,4,2,1,0,13,0.6190476190476191,3.7142857142857144,5,1,1.0,6,0.2727272727272727,0.8181818181818182,4,9c97b065259cb9be1814d4a4a5c13ba02e0a6d0b3f09b2a7e7045fe52935b16b,4765e643d7bd97eed97f93b376c9304f568ca505fdb59c02eb9da69b73848c95,17b34f8daf409dc416dfe26a9061ccbba931e2f68473a1bb2c4c57da66320efa,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-316/template.json
G-317,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-317.json,22,20,2,58,3,4,4,1,5,38,43,43,6,12,14,6,839,0.929125138427464,39.02325581395349,42,1,1.0,8,0.36363636363636365,6.590909090909091,37,aa6c42aef8b37aff3bb79ca8bd6f4a9168f3c490e4155e8e3fae91a7b9ee96e9,396cc2efd8cbed8febb26efae545795b8f693f15368f51098c619a9283a886fb,6d066c4070a5311766b60d497d8460a5ee2020b6eca462a93858a2324382f282,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-317/template.json
G-318,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-318.json,22,20,2,45,3,4,0,0,0,3,3,3,3,0,0,0,2,0.6666666666666666,1.3333333333333333,2,1,1.0,4,0.18181818181818182,0.2727272727272727,2,1e9792a9e5cae3053c2e124ca8e1c42c76b6393710a820187891d018c917514f,7c7965a8a533d62878408ccee50a3c9520a299d5cc0afe027b67a5c1c4657d61,9951612551ac9b25d015afed35e6377e0186623fc7a70bc6435e250b6d1018a3,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-318/template.json
G-319,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-319.json,22,20,2,23,3,4,0,0,0,11,11,11,4,4,2,1,42,0.7636363636363637,7.636363636363637,10,1,1.0,7,0.3181818181818182,1.5,8,e53e32acd61590eb4d0734e523017fe35ed7d636318a7dcefef3ad447bb6a3c0,21bf73bda7708ae3303c955fc535729bbef9dc7fcb2c2dcc4dc02638822fdf59,b02acc9c650a92dd7bd6178ee512db8be8aff9c33ef9b62b168c9464f190c139,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-319/template.json
G-320,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-320.json,22,20,2,22,3,4,0,0,0,4,4,4,3,1,0,0,4,0.6666666666666666,2.0,3,1,1.0,5,0.22727272727272727,0.4090909090909091,3,2b8c2c190cf187ddf8231199b03d86df689e54e5f3ff49a8f251b95d44ebb23c,ddaafff31b299d7a4970d2edb2fbbf9e5e074b920764b3ca0cc783c13dd535f3,186a61186492efb4663a79153172926d1cd9d9306e3ce95f1440dd5cf5f3bfd4,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-320/template.json
G-321,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-321.json,22,20,2,42,3,4,0,0,0,11,11,11,7,3,1,0,49,0.8909090909090909,8.909090909090908,10,1,1.0,8,0.36363636363636365,1.2272727272727273,10,40245abe674e89e58dee2805cf61c0e42f01a5cd08255a36bad5b008bb8d1812,1f28acc9cd07da92115ba5dba3654465563dfa94594ddd482b090fb5aace3d71,bcfe5a6f7d7e66851da45379d521fcbf87e1e4881a8a7c13de8377b84811832c,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-321/template.json
G-322,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-322.json,22,20,2,47,3,4,0,0,0,9,9,9,5,3,1,0,30,0.8333333333333334,6.666666666666667,8,1,1.0,8,0.36363636363636365,1.0454545454545454,8,da9a95de3cb39443d2ec12131f64dae1fa2665a27822f6fc76656346ce82517c,6e192e13de2fe3dbd4f314e1f328c49a670f51cfa47e50ad5674ba2bab8b045a,20ca44ad2e168dbc9cd3c7cb8d1e115e98278a531c080f7f6c643dba99724ce7,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-322/template.json
G-323,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-323.json,22,20,2,51,3,4,2,2,4,42,46,46,4,5,13,20,985,0.9516908212560387,42.82608695652174,45,1,1.0,12,0.5454545454545454,8.409090909090908,41,3863c337d6386714de829b69899b94a26e54c14c1a404765711ffb10dba1e84c,59bfa34c052c7c2af5504fff25ad9505a8de49056e43f65e8997829922f1980a,ac5ca4cf7f42a38d66ac126a03313c2035b5c44f5a1656e9f531fd5d100dafbd,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-323/template.json
G-324,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-324.json,22,20,2,47,3,4,0,0,0,11,11,11,4,5,2,0,45,0.8181818181818182,8.181818181818182,10,1,1.0,7,0.3181818181818182,1.4090909090909092,8,9bcb25de97364435a80bb7b78002bac871c5347047dc29d6f0ba25e069714db1,22bad74f20aa70576e76f90eb800adeb955fb69a3076872fb256e036496f6f95,272577d38cab8b5181cd6a8ea13e8e83924ae9ce88ed3ef84aac6dde66fea42b,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-324/template.json
G-325,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-325.json,22,20,2,22,3,4,1,1,2,21,23,23,5,6,7,3,223,0.8814229249011858,19.391304347826086,21,1,1.0,8,0.36363636363636365,3.4545454545454546,20,e99df00b8989df6315048ba9397c9f55ed04a302bcb80275e59123ecd0250c18,ae1dfc05cb4b6bb5e3ee47aad1a683e18628ad8cc715e2cfc6c8d21e4f53d026,c5119b9df9f39c56296755b6ca4fa310082d41f2a9f72e8674308ae5bd991d38,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-325/template.json
G-326,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-326.json,22,20,2,22,3,4,0,0,0,7,7,7,4,3,0,0,11,0.5238095238095238,3.142857142857143,4,1,1.0,7,0.3181818181818182,0.7727272727272727,4,6a5da6f7f7422148759a2666e1ad03b29c3337e6ed65ff619e4a78995bc78a9f,f7ddf357cccde710e703f5757b696b8cf77da3615ef10721b40f829332c167d7,9ace29396de5d219bab92cb66f79b204264bcaf8e984b9e234821c67d75937a8,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-326/template.json
G-327,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-327.json,22,20,2,21,3,4,0,0,0,3,3,3,3,0,0,0,2,0.6666666666666666,1.3333333333333333,2,1,1.0,4,0.18181818181818182,0.2727272727272727,2,d9023728e778d14fba170efe3ba3f687f884714ddcb981275db01c2e15f411c3,b668a9248118fc5303d330d8dd04d4e9e5b14617906735228b3c8e5ef2b5030b,b6f9dd40720622d74e206915579fe03c58c690811220f2cea412f8a23784f911,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-327/template.json
G-328,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-328.json,22,20,2,33,3,4,0,0,0,2,2,2,2,0,0,0,1,1.0,1.0,1,1,1.0,3,0.13636363636363635,0.18181818181818182,2,fcde13d34bf5038c98f3a93df711144c5be38073aec1331a55bf91190177e470,b891a5f25d524f59c12d17ca53ffb2d3d57ebe2a461729f0783a7a4d9bd81eda,ad290ac65f04649b6acb091eb911ae5aedfb768f2f4f6b5ad5e1cc8cbb462732,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-328/template.json
G-329,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-329.json,22,20,2,26,3,4,0,0,0,6,6,6,3,1,2,0,11,0.7333333333333333,3.6666666666666665,5,1,1.0,7,0.3181818181818182,0.7727272727272727,5,df5cd197e9aca7c015cd6a11653872ba28899f742f2cb06c8e16fe35440e5335,f7b86c4340ad5cfae2f9eecf77716c99da9dceaa309f6ac74165a4861184cc05,3be902a3ccf5f0ab10957696713b6510b0e51d5522eef84025504baac2fe3dae,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-329/template.json
G-330,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-330.json,22,20,2,42,3,4,0,1,1,22,23,23,7,8,5,2,183,0.7233201581027668,15.91304347826087,20,1,1.0,11,0.5,3.227272727272727,16,a3ebb2817d43463d7017022e281e59d5b7e38354de131be33963d77ef229165d,935d62df7516e5041f780bca9228b23c5fcc28f74665c834b47d747098ef55ae,65ed21791cae439006fd4fd4646a797672b0978082f3723819251c1b34df2f58,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-330/template.json
G-331,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-331.json,22,20,2,16,3,4,0,0,0,14,14,14,6,5,3,0,56,0.6153846153846154,8.0,10,1,1.0,11,0.5,1.7727272727272727,10,c807ae3a38b7990195932de69b6d07069e687fc09481e78ffe4a88a83a70e9f4,f65e732006d2f71319f63fc1e35b393c2ec0464b620b569e829c82fac7098da9,0e375434b2e87d34edbdcc152f3de8c837db16a2d587d20c371ec598c167e5e7,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-331/template.json
G-332,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-332.json,22,20,2,35,3,4,0,0,0,6,6,6,3,2,1,0,9,0.6,3.0,4,1,1.0,6,0.2727272727272727,0.7272727272727273,4,9756f4a9372d39052c086edbce0f9602556b69bd363eec8cccbb17e780b87086,4894c20f0cf2beba836624b15054a1ee09cbdbedd1135e67e045996aeac90583,223f63e70041d13502d2b4b8291ead9e06ec8cfd1953c9f9996f8c2330e5f12a,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-332/template.json
G-333,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-333.json,22,20,2,31,3,4,0,0,0,7,7,7,5,2,0,0,17,0.8095238095238095,4.857142857142857,6,1,1.0,6,0.2727272727272727,0.7272727272727273,6,5b7347c447db5d5dcd5b2141cf6573338e4d494783085b1e1ad4b7bf06b2f09f,4a40a20a3a248af187596a4b4a8f5f8a5391518284a1f051ee73f5e78e2876a9,2cb1dc3135c4db5301329accca2ee94e237c8f5bca71d2cc3fe3cea2b72c4a85,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-333/template.json
G-334,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-334.json,22,20,2,57,3,4,0,0,0,20,20,20,8,9,3,0,147,0.7736842105263158,14.7,17,1,1.0,9,0.4090909090909091,2.5,17,15d4a44339850397e5303543d00bb5ef2e65beadfb0da2533e1b88b004497c70,169aea665522113a890f2765ee9ac6b51ba8b733590a41a2ee967f8b308bea6f,a8f2c74c149f9fd96062ce1360af358a75e0f476fda61a6d5d680115b6a8f711,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-334/template.json
G-335,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-335.json,22,20,2,27,3,4,1,0,1,10,11,11,5,4,1,0,43,0.7818181818181819,7.818181818181818,10,1,1.0,7,0.3181818181818182,1.2727272727272727,8,cc1682a141a9740e061801fd462621865a9d1fd4f3c9225de68fc4d41f41ea2e,c22fe853530bfd4395c848d3ffbe6558c84487e6d891a1031577e7dd57e04f61,40415715217a9f72ca8b42ddd905869c5d9c5beaa41fcd80de87e8243adc9f29,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-335/template.json
G-336,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-336.json,22,20,2,43,3,4,0,2,2,8,10,10,3,2,2,1,30,0.6666666666666666,6.0,8,1,1.0,9,0.4090909090909091,1.4090909090909092,7,f994b5427d7c7706c9d273bd5426b44a73f1b16f1bfa94a82b51d36dd16cc86f,5aeed89d536c9a926e1dc014d38cb51a078b186b12e90e3984b4f50656369bc3,f3b114dc26cd972d4f4c69c5a8c7f2a9ba099279e7a221f08411107353c68a33,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-336/template.json
G-337,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-337.json,22,20,2,23,3,4,0,0,0,4,4,4,4,0,0,0,4,0.6666666666666666,2.0,3,1,1.0,5,0.22727272727272727,0.36363636363636365,3,3ee528c6e60021225ed9a73b54adb492c1183997abe0f9f92f775f51a378cc70,a60757adb8b82c0f57b4a40cb68d5818ac9d031ccc687c9cae149beae913a44b,4e73e386e58522919567d8dc6ca907f009740cb62a545fdd4612ad4a34fb92c0,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-337/template.json
G-338,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-338.json,22,20,2,26,3,4,0,0,0,9,9,9,4,4,1,0,23,0.6388888888888888,5.111111111111111,8,1,1.0,7,0.3181818181818182,1.0909090909090908,6,70953d1fbdafd2d1bebd49c9fb3a3e455852bdb96035eb1b2d28aeb153e1a647,62c15769f8a59f59e80a01fafacc801fc020040084e53d389ab01bab2bd50ec0,e8bfc3bce053f79b1f04d6fe76adf815a3f02e54bd8238b66398b1c15469e74c,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-338/template.json
G-339,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-339.json,22,20,2,48,3,4,2,1,3,32,35,35,5,9,8,10,522,0.8773109243697479,29.82857142857143,34,1,1.0,9,0.4090909090909091,5.7272727272727275,27,2d6646cc6078614fc350f38ce0c3f1ec0a701d0d0737830e59dc8961e4368396,2985922783667b15553b10771cc43908293e7e1a9878ae6f13c273ba93e994ca,f4ddd8cd5ce38db705c8905dd0aaebfe34490375416e554915582612ba7b9a4b,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-339/template.json
G-340,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-340.json,22,20,2,34,3,4,0,0,0,15,15,15,8,5,2,0,65,0.6190476190476191,8.666666666666666,12,1,1.0,9,0.4090909090909091,1.7727272727272727,8,ee522deb4d427abbf5514f0bcb32c7f7f4a472882f0cb80ebf71ea8203edd0b3,d556a5dc6205190872f7b984b577ded67f6f725b65568cf8dc3e6171cd328ae7,41cc82b98bc60c14634178641c01ac477f33af8a89dc4484c21e07d61b00769e,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-340/template.json
G-341,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-341.json,22,20,2,47,3,4,0,0,0,22,22,22,6,11,5,0,209,0.9047619047619048,19.0,21,1,1.0,10,0.45454545454545453,2.9545454545454546,18,6063e8b2f2c0b87f17a20302ade8e642bb64bdfdb7013a3e845791fdaa1079be,eeb9a502621f48dab18cf617323262ab7e58efcc31bcb91480d9e39b469bda62,4e38903dc6cb8685efbcac5a25bdeec0aacb3f886bcd403c141592857b10c385,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-341/template.json
